id,title,brand,season,gender,color,category,detail,hashtag,image,url,temperature,style
603,NOS EMOTIONAL MESH LACE BEIGE,리올그,2020  F/W,['여'],베이지색,스커트,미디스커트,"['#레이스스커트', '#리', '#미디스커트', '#스커트']",https://image.msscdn.net/images/goods_img/20200806/1539206/1539206_1_500.jpg,https://store.musinsa.com/app/product/detail/1539206/0,20.0,ALL
604,NOS SENTIMENTAL LACE SKIRT SAND BEIGE,리올그,2020  F/W,['여'],베이지색,스커트,미디스커트,"['#레이스스커트', '#미디스커트']",https://image.msscdn.net/images/goods_img/20200806/1539216/1539216_1_500.jpg,https://store.musinsa.com/app/product/detail/1539216/0,20.0,ALL
605,NOS SENTIMENTAL LACE SKIRT INDI PINK,리올그,2020  F/W,['여'],페일 핑크,스커트,미디스커트,[],https://image.msscdn.net/images/goods_img/20200806/1539217/1539217_1_500.jpg,https://store.musinsa.com/app/product/detail/1539217/0,20.0,ALL
606,NOS VELVET LONG SKIRT BLUE GREY,리올그,2020  F/W,['여'],파란색,스커트,미디스커트,"['#미디스커트', '#벨벳', '#스커트']",https://image.msscdn.net/images/goods_img/20200806/1539187/1539187_1_500.jpg,https://store.musinsa.com/app/product/detail/1539187/0,20.0,ALL
607,SWEAT LONG SKIRT [BLACK],무신사 스탠다드,2020  ALL,['여'],검정색,스커트,롱스커트,"['#긴치마', '#무신사스탠다드우먼즈', '#미디스커트', '#스웨트컬렉션', '#우먼즈스웨트컬렉션', '#치마', '#H라인']",https://image.msscdn.net/images/goods_img/20200226/1324169/1324169_1_500.jpg,https://store.musinsa.com/app/product/detail/1324169/0,20.0,ALL
608,MTOF4 CHECK SKIRT(BLACK),라티젠,2020  S/S,['여'],검정색,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200806/1540094/1540094_1_500.jpg,https://store.musinsa.com/app/product/detail/1540094/0,23.0,ALL
609,올리브 절개 A라인 스커트 (350827IQ1J),에잇세컨즈,2020  S/S,['여'],녹색,스커트,롱스커트,"['#스커트SHORT', '#350827IQ1J']",https://image.msscdn.net/images/goods_img/20200811/1544983/1544983_1_500.jpg,https://store.musinsa.com/app/product/detail/1544983/0,20.0,ALL
610,OB Skirt,느와,2020  F/W,['여'],분홍색,스커트,미니스커트,"['#스커트', '#체크스커트']",https://image.msscdn.net/images/goods_img/20200817/1551600/1551600_1_500.jpg,https://store.musinsa.com/app/product/detail/1551600/0,23.0,ALL
611,MTOF4 CHECK SKIRT(SKY BLUE),라티젠,2020  S/S,['여'],스카이 블루,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200806/1540098/1540098_1_500.jpg,https://store.musinsa.com/app/product/detail/1540098/0,23.0,ALL
612,3.27 POCKET SKIRT_ORANGE CHECK,이슈넘버,2020  S/S,['여'],체크,스커트,미디스커트,"['#디자이너브랜드', '#여름치마', '#체크스커트']",https://image.msscdn.net/images/goods_img/20200805/1537777/1537777_1_500.jpg,https://store.musinsa.com/app/product/detail/1537777/0,20.0,캐주얼
613,TAPE SLIT TRAINING SKIRT_BLACK,타게토,2018  S/S,['여'],검정색,스커트,미디스커트,"['#스커트', '#져지', '#트레이닝스커트']",https://image.msscdn.net/images/goods_img/20180206/710130/710130_1_500.jpg,https://store.musinsa.com/app/product/detail/710130/0,20.0,캐주얼
614,3.27 POCKET SKIRT_BLACK CHECK,이슈넘버,2020  S/S,['여'],검정색,스커트,미디스커트,[],https://image.msscdn.net/images/goods_img/20200805/1537754/1537754_1_500.jpg,https://store.musinsa.com/app/product/detail/1537754/0,20.0,캐주얼
615,Jut Skirt,느와,2020  F/W,['여'],검정색,스커트,미니스커트,"['#스커트', '#체크스커트']",https://image.msscdn.net/images/goods_img/20200817/1551626/1551626_1_500.jpg,https://store.musinsa.com/app/product/detail/1551626/0,23.0,ALL
616,Bridge Skirt(BLACK),메인부스,2020  F/W,['여'],검정색,스커트,미니스커트,"['#스커트', '#롱스커트', '#치마', '#티셔츠', '#블라우스']",https://image.msscdn.net/images/goods_img/20200804/1536111/1536111_3_500.jpg,https://store.musinsa.com/app/product/detail/1536111/0,23.0,캐주얼
617,Bridge Skirt(BEIGE),메인부스,2020  F/W,['여'],베이지색,스커트,미니스커트,"['#스커트', '#롱스커트', '#치마', '#티셔츠', '#블라우스']",https://image.msscdn.net/images/goods_img/20200804/1536112/1536112_3_500.jpg,https://store.musinsa.com/app/product/detail/1536112/0,23.0,캐주얼
618,Shadow Skirt_Black+Black,제이청,2020  F/W,['여'],검정색,스커트,롱스커트,"['#롱스커트', '#슬림핏']",https://image.msscdn.net/images/goods_img/20200812/1546030/1546030_1_500.jpg,https://store.musinsa.com/app/product/detail/1546030/0,20.0,ALL
619,Shadow Skirt_Mustard Olive+Cream Pink,제이청,2020  S/S,['여'],올리브 그린,스커트,롱스커트,"['#롱스커트', '#슬림핏']",https://image.msscdn.net/images/goods_img/20200812/1546020/1546020_1_500.jpg,https://store.musinsa.com/app/product/detail/1546020/0,20.0,ALL
620,Forest Green+Choco Brown,제이청,2020  S/S,['여'],다크 그린,스커트,롱스커트,"['#롱스커트', '#슬림핏']",https://image.msscdn.net/images/goods_img/20200812/1546012/1546012_1_500.jpg,https://store.musinsa.com/app/product/detail/1546012/0,20.0,ALL
621,Shadow Skirt_Ivory+Black,제이청,2020  S/S,['여'],아이보리,스커트,롱스커트,"['#롱스커트', '#스커트', '#슬림핏']",https://image.msscdn.net/images/goods_img/20200812/1546011/1546011_1_500.jpg,https://store.musinsa.com/app/product/detail/1546011/0,20.0,ALL
622,Thirty Skirt,느와,2020  F/W,['여'],검정색,스커트,미디스커트,['#스커트'],https://image.msscdn.net/images/goods_img/20200817/1551624/1551624_1_500.jpg,https://store.musinsa.com/app/product/detail/1551624/0,20.0,ALL
623,Selo Skirt,느와,2020  F/W,['여'],갈색,스커트,미디스커트,"['#미디스커트', '#스커트']",https://image.msscdn.net/images/goods_img/20200817/1551628/1551628_1_500.jpg,https://store.musinsa.com/app/product/detail/1551628/0,20.0,ALL
624,Washing Skirt,느와,2020  F/W,['여'],다크 그레이,스커트,미니스커트,['#스커트'],https://image.msscdn.net/images/goods_img/20200817/1551627/1551627_1_500.jpg,https://store.musinsa.com/app/product/detail/1551627/0,23.0,ALL
625,NOS LEOPARD LONG SKIRT KHAKI GREY,리올그,2020  F/W,['여'],회색,스커트,미디스커트,"['#미디스커트', '#스커트', '#호피']",https://image.msscdn.net/images/goods_img/20200806/1539175/1539175_1_500.jpg,https://store.musinsa.com/app/product/detail/1539175/0,20.0,ALL
626,NOS LEOPARD LONG SKIRT BROWN,리올그,2020  F/W,['여'],갈색,스커트,미디스커트,[],https://image.msscdn.net/images/goods_img/20200806/1539176/1539176_1_500.jpg,https://store.musinsa.com/app/product/detail/1539176/0,20.0,ALL
627,NOS BACK SLIT SKIRT BROWN,리올그,2020  F/W,['여'],갈색,스커트,미디스커트,"['#백슬릿스커트', '#스커트', '#슬릿스커트']",https://image.msscdn.net/images/goods_img/20200806/1539231/1539231_1_500.jpg,https://store.musinsa.com/app/product/detail/1539231/0,20.0,ALL
628,NOS BACK SLIT SKIRT SUMMER GREEN,리올그,2020  F/W,['여'],녹색,스커트,미디스커트,"['#백슬릿스커트', '#스커트', '#슬릿스커트']",https://image.msscdn.net/images/goods_img/20200806/1539232/1539232_1_500.jpg,https://store.musinsa.com/app/product/detail/1539232/0,20.0,ALL
629,NOS BACK SLIT CHECK SKIRT PINK BEIGE,리올그,2020  F/W,['여'],체크,스커트,미디스커트,"['#스커트', '#슬릿스커트', '#체크스커트']",https://image.msscdn.net/images/goods_img/20200806/1539307/1539307_1_500.jpg,https://store.musinsa.com/app/product/detail/1539307/0,20.0,ALL
630,NOS BACK SLIT CHECK SKIRT BLUE GREY,리올그,2020  F/W,['여'],체크,스커트,미디스커트,"['#스커트', '#슬릿스커트', '#체크스커트']",https://image.msscdn.net/images/goods_img/20200806/1539308/1539308_1_500.jpg,https://store.musinsa.com/app/product/detail/1539308/0,20.0,ALL
631,NOS BACK SLIT CHECK SKIRT OLIVE BROWN,리올그,2020  F/W,['여'],체크,스커트,미디스커트,"['#스커트', '#슬릿스커트', '#체크스커트']",https://image.msscdn.net/images/goods_img/20200806/1539309/1539309_1_500.jpg,https://store.musinsa.com/app/product/detail/1539309/0,20.0,ALL
632,NOS CHECK MINI SKIRT NAVY,리올그,2020  F/W,['여'],네이비,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200806/1539317/1539317_1_500.jpg,https://store.musinsa.com/app/product/detail/1539317/0,23.0,ALL
633,NOS CHECK MINI SKIRT BEIGE,리올그,2020  F/W,['여'],베이지색,스커트,미니스커트,"['#체크', '#체크스커트']",https://image.msscdn.net/images/goods_img/20200806/1539316/1539316_1_500.jpg,https://store.musinsa.com/app/product/detail/1539316/0,23.0,ALL
634,블랙 플로럴 슬릿 롱 스커트 (320827LY25),에잇세컨즈,2020  S/S,['여'],검정색,스커트,롱스커트,"['#스커트SHORT', '#320827LY25']",https://image.msscdn.net/images/goods_img/20200805/1537289/1537289_1_500.jpg,https://store.musinsa.com/app/product/detail/1537289/0,20.0,ALL
635,스카이 블루 리브 H라인 미니 니트 스커트 (32075ULY1Q),에잇세컨즈,2020  S/S,['여'],파란색,스커트,미니스커트,"['#SWEATERETC', '#32075ULY1Q']",https://image.msscdn.net/images/goods_img/20200805/1537287/1537287_1_500.jpg,https://store.musinsa.com/app/product/detail/1537287/0,23.0,ALL
636,COTTON MINI SKIRT_IVORY,언노말,2020  S/S,['여'],아이보리,스커트,미니스커트,"['#가을스커트', '#데님스커트', '#면스커트', '#스커트', '#여자하의']",https://image.msscdn.net/images/goods_img/20200819/1555314/1555314_1_500.jpg,https://store.musinsa.com/app/product/detail/1555314/0,23.0,포멀
637,CITY GRADATION LONG SKIRT BLACKBEAN,시티브리즈,2020  S/S,['여'],기타,스커트,롱스커트,"['#고무줄스커트', '#레트로스커트', '#빈티지스커트', '#스트라이프스커트', '#여름스커트', '#저지스커트', '#트임스커트']",https://image.msscdn.net/images/goods_img/20200427/1422085/1422085_1_500.jpg,https://store.musinsa.com/app/product/detail/1422085/0,20.0,캐주얼
638,[BOUTIQUE] GRACE FORMAL SKIRT BLACK,르쥬아,2020  S/S,['여'],검정색,스커트,미디스커트,[],https://image.msscdn.net/images/goods_img/20200811/1545375/1545375_1_500.jpg,https://store.musinsa.com/app/product/detail/1545375/0,20.0,포멀
639,W MHS SKIRT BLACK,아디다스,2020  S/S,['여'],검정색,스커트,롱스커트,"['#롱스커트', '#롱치마', '#맥시스커트', '#머스트해브', '#스커트', '#아디다스우먼', '#치마']",https://image.msscdn.net/images/goods_img/20200213/1303922/1303922_5_500.jpg,https://store.musinsa.com/app/product/detail/1303922/0,20.0,캐주얼
640,스티치 스커트 (2colors) CVWHA3803M,클라비스,2020  S/S,['여'],페일 핑크,스커트,미니스커트,['#스티치스커트'],https://image.msscdn.net/images/goods_img/20200801/1534822/1534822_1_500.jpg,https://store.musinsa.com/app/product/detail/1534822/0,23.0,ALL
641,솔리드 훌 스커트 (2colors) CVWHA3802M,클라비스,2020  S/S,['여'],카멜,스커트,미디스커트,['#솔리드훌스커트'],https://image.msscdn.net/images/goods_img/20200801/1534821/1534821_1_500.jpg,https://store.musinsa.com/app/product/detail/1534821/0,20.0,ALL
642,치마바지 (2colors) CVTWA3705M,클라비스,2020  S/S,['여'],검정색,스커트,미니스커트,['#치마바지'],https://image.msscdn.net/images/goods_img/20200801/1534816/1534816_1_500.jpg,https://store.musinsa.com/app/product/detail/1534816/0,23.0,ALL
643,네이비 리브 H라인 미니 니트 스커트 (32075ULY1R),에잇세컨즈,2020  S/S,['여'],파란색,스커트,미니스커트,"['#SWEATERETC', '#32075ULY1R']",https://image.msscdn.net/images/goods_img/20200805/1537288/1537288_1_500.jpg,https://store.musinsa.com/app/product/detail/1537288/0,23.0,ALL
644,베이직 미니스커트 MIWWHA922G,미쏘,2020  F/W,['여'],빨간색,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200814/1549846/1549846_1_500.jpg,https://store.musinsa.com/app/product/detail/1549846/0,23.0,ALL
645,[BOUTIQUE] GRACE FORMAL SKIRT IVORY,르쥬아,2020  S/S,['여'],아이보리,스커트,미디스커트,[],https://image.msscdn.net/images/goods_img/20200811/1545374/1545374_3_500.jpg,https://store.musinsa.com/app/product/detail/1545374/0,20.0,포멀
646,FATIGUE SKIRT [BLACK],무신사 스탠다드,2020  ALL,['여'],검정색,스커트,롱스커트,"['#무신사스탠다드우먼즈', '#치마', '#A라인']",https://image.msscdn.net/images/goods_img/20200331/1374601/1374601_1_500.jpg,https://store.musinsa.com/app/product/detail/1374601/0,20.0,ALL
647,폴리 스탠다드핏 플리티드 프린팅 스커트 T32A6WSC050WT1 0G7,타미진스,2020  S/S,['여'],빨간색,스커트,미디스커트,"['#스커트', '#CASUALSKIRT', '#T32A6WSC050WT1']",https://image.msscdn.net/images/goods_img/20200812/1546670/1546670_1_500.jpg,https://store.musinsa.com/app/product/detail/1546670/0,20.0,캐주얼
648,CHANDELIER RIBON SKIRT,제로스트릿,2020  S/S,['여'],네이비,스커트,롱스커트,"['#땡땡이스커트', '#밴딩스커트', '#여성스커트', '#여성치마', '#포인트스커트', '#프릴스커트']",https://image.msscdn.net/images/goods_img/20200731/1533357/1533357_1_500.jpg,https://store.musinsa.com/app/product/detail/1533357/0,20.0,캐주얼
649,[NF]FANCY LONG DENIM SKIRT (BLACK)(20SS-F708),네스티팬시클럽,2020  S/S,['여'],흑청,스커트,롱스커트,[],https://image.msscdn.net/images/goods_img/20200408/1389676/1389676_1_500.jpg,https://store.musinsa.com/app/product/detail/1389676/0,20.0,캐주얼
650,벨티드 미니스커트 MIWWHA913G,미쏘,2020  F/W,['여'],갈색,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200814/1549847/1549847_1_500.jpg,https://store.musinsa.com/app/product/detail/1549847/0,23.0,ALL
651,Print Wrap Skirt,에몽,2019  S/S,['여'],파란색,스커트,롱스커트,[],https://image.msscdn.net/images/goods_img/20200810/1542492/1542492_1_500.jpg,https://store.musinsa.com/app/product/detail/1542492/0,20.0,캐주얼
652,light denim ribbon skirt,블리다,2020  S/S,['여'],스카이 블루,스커트,미니스커트,"['#데님스커트', '#리본스커트', '#연청스커트', '#연청치마', '#청치마']",https://image.msscdn.net/images/goods_img/20200811/1545081/1545081_1_500.jpg,https://store.musinsa.com/app/product/detail/1545081/0,23.0,캐주얼
653,[BOUTIQUE] BELLA FULL SKIRT BLACK,르쥬아,2020  S/S,['여'],검정색,스커트,미디스커트,[],https://image.msscdn.net/images/goods_img/20200811/1545415/1545415_1_500.jpg,https://store.musinsa.com/app/product/detail/1545415/0,20.0,포멀
654,FATIGUE SKIRT [CREAM],무신사 스탠다드,2020  ALL,['여'],아이보리,스커트,롱스커트,"['#무신사스탠다드우먼즈', '#치마', '#A라인']",https://image.msscdn.net/images/goods_img/20200331/1374603/1374603_1_500.jpg,https://store.musinsa.com/app/product/detail/1374603/0,20.0,ALL
655,Navy Ribbon Detail H-Line Skirt,에몽,2020  S/S,['여'],체크,스커트,롱스커트,[],https://image.msscdn.net/images/goods_img/20200807/1540936/1540936_1_500.jpg,https://store.musinsa.com/app/product/detail/1540936/0,20.0,캐주얼
656,Black Ribbon Detail H-Line Skirt,에몽,2020  S/S,['여'],검정색,스커트,롱스커트,[],https://image.msscdn.net/images/goods_img/20200807/1540916/1540916_1_500.jpg,https://store.musinsa.com/app/product/detail/1540916/0,20.0,캐주얼
657,(CTC1) 플리츠 메탈 스커트 블랙,시티브리즈,2020  S/S,['여'],검정색,스커트,미니스커트,"['#검정스커트', '#검정치마', '#주름스커트', '#주름치마', '#플리츠스커트']",https://image.msscdn.net/images/goods_img/20200213/1304985/1304985_1_500.jpg,https://store.musinsa.com/app/product/detail/1304985/0,23.0,캐주얼
658,베이직 데님 미니스커트 MIWWHA907J,미쏘,2020  F/W,['여'],데님,스커트,미니스커트,[],https://image.msscdn.net/images/goods_img/20200814/1549848/1549848_1_500.jpg,https://store.musinsa.com/app/product/detail/1549848/0,23.0,ALL
659,H라인 옆슬릿 데님미디스커트 MIWWHA927J,미쏘,2020  F/W,['여'],검정색,스커트,롱스커트,[],https://image.msscdn.net/images/goods_img/20200814/1549845/1549845_1_500.jpg,https://store.musinsa.com/app/product/detail/1549845/0,20.0,ALL
660,Suede Skirt,레어코랄,2020  F/W,['여'],베이지색,스커트,미디스커트,"['#미디스커트', '#스웨이드', '#스웨이드스커트', '#스커트', '#H라인스커트']",https://image.msscdn.net/images/goods_img/20200811/1545575/1545575_1_500.jpg,https://store.musinsa.com/app/product/detail/1545575/0,20.0,ALL
661,여성 액티브 아이콘 사이드 테이프 플레어 스커트_4WF0T949_007,캘빈클라인 퍼포먼스,2020  S/S,['여'],검정색,스커트,미디스커트,"['#스커트', '#스포츠의류']",https://image.msscdn.net/images/goods_img/20200812/1546437/1546437_1_500.jpg,https://store.musinsa.com/app/product/detail/1546437/0,20.0,캐주얼
662,dark denim ribbon skirt,블리다,2020  S/S,['여'],네이비,스커트,미니스커트,"['#데님스커트', '#데님치마', '#리본스커트', '#리본치마', '#진청스커트', '#진청치마', '#청치마']",https://image.msscdn.net/images/goods_img/20200811/1545271/1545271_1_500.jpg,https://store.musinsa.com/app/product/detail/1545271/0,23.0,캐주얼
663,CHECK LONG SKIRT-BL,블랭크,2020  S/S,['여'],파란색,스커트,롱스커트,"['#롱스커트', '#스커트', '#체크스커트', '#치마', '#H라인', '#H라인스커트']",https://image.msscdn.net/images/goods_img/20200729/1531111/1531111_1_500.jpg,https://store.musinsa.com/app/product/detail/1531111/0,20.0,ALL
